tx,minute,value,account,side,type,token
aa48488d1761b9eddfd97426c49f4e2b6c7e4a3749207068b481fcd85662ba87,02/22/20 3:48,1.00,263fc4d9eb6da1ed296ea6d189b41e546a188d8a,sell,put,oCRV
ee39a063441a2c02672e7839bd0aa2eaf2278e3a9c19a59010e4e28a32fc7df4,02/22/20 4:59,2000.00,591dcd4d2aff42bf629a9f06bb92541a254b5e3d,sell,put,oCRV
454ff37bea988e96057d20c676abc02326aaaf2ff9bd3d0e849f50671456b903,02/22/20 5:02,413.73,2a1530c4c41db0b0b2bb646cb5eb1a67b7158667,buy,put,ocDAI
3078b81ba917d50024407d365d52ce2cc63e2dfa057a585c0f019754ae768169,02/22/20 5:03,11000.00,591dcd4d2aff42bf629a9f06bb92541a254b5e3d,sell,put,oCRV
4d57ce2f25ad34550520ebe06f81cf6fdd7fb8b6e66bb30e00211a08164952e4,02/22/20 5:11,1.81,3e0349f5d38414008b9bb1907ea422739be7cd4c,sell,put,oCRV
4eb464d38407d12c47f71b7ac121e59f1e45457f6fea09cf3d865d304e2703c8,02/22/20 5:52,0.99,5778f2824a114f6115dc74d432685d3336216017,buy,put,ocUSDC
5e8386ef3b3cd67b2eebbd54daf7920adadf523739431e3c5642074ff3a07d04,02/22/20 8:17,7908.73,431e81e5dfb5a24541b5ff8762bdef3f32f96354,sell,put,oCRV
8d9c5661fa9f265593a3f2cf2ff73618512eae62a773f2bfb1cde195e128fb34,02/22/20 8:24,26902.74,431e81e5dfb5a24541b5ff8762bdef3f32f96354,sell,put,oCRV
d84ec72cdee35404da8eeca5c9789a834ce863d5c8585e1bc55a2fec92f975b6,02/22/20 8:39,16.52,97402249515994cc0d22092d3375033ad0ea438a,sell,put,oCRV
d84ec72cdee35404da8eeca5c9789a834ce863d5c8585e1bc55a2fec92f975b6,02/22/20 8:39,0.16,97402249515994cc0d22092d3375033ad0ea438a,buy,put,oCRV
a4bf3a15e3be5e3a2bfdc5b83cbe88bfed1b3ea8f6ce7f870ff8cfee1252051d,02/22/20 9:33,32.97,97402249515994cc0d22092d3375033ad0ea438a,sell,put,oCRV
a4bf3a15e3be5e3a2bfdc5b83cbe88bfed1b3ea8f6ce7f870ff8cfee1252051d,02/22/20 9:33,0.34,97402249515994cc0d22092d3375033ad0ea438a,buy,put,oCRV
2194b265f3247adaae7cd90ea25f0f63e74559f57a81d283a71d44ce158674df,02/22/20 10:08,16.45,97402249515994cc0d22092d3375033ad0ea438a,sell,put,oCRV
2194b265f3247adaae7cd90ea25f0f63e74559f57a81d283a71d44ce158674df,02/22/20 10:08,0.16,97402249515994cc0d22092d3375033ad0ea438a,buy,put,oCRV
d92778d346eb85a69659d0d2440ba46f3a9c0074f08943cfbfe3115017f88e79,02/22/20 10:09,47.57,97402249515994cc0d22092d3375033ad0ea438a,buy,put,ocDAI
d92778d346eb85a69659d0d2440ba46f3a9c0074f08943cfbfe3115017f88e79,02/22/20 10:09,0.51,97402249515994cc0d22092d3375033ad0ea438a,sell,put,ocDAI
9a4b7a04ad7a48c7fa7d036d756d287f5f495dd3b070fa130dd5bce3940f3220,02/22/20 11:39,20.17,263fc4d9eb6da1ed296ea6d189b41e546a188d8a,buy,put,ocUSDC
91b43b7d5cc91f43f1e8edd5bd6597f60976ca977a5d9ea819be6733a301c006,02/22/20 13:17,17.75,2a1530c4c41db0b0b2bb646cb5eb1a67b7158667,buy,put,ocDAI
91b43b7d5cc91f43f1e8edd5bd6597f60976ca977a5d9ea819be6733a301c006,02/22/20 13:17,0.15,ba7c422e484b2cae9ac959c0f5f91cc1729a5a25,sell,put,ocDAI
14c9cb799bf650d7ba1a23226958fca0b55d4b190672be65e495e2c78ed70e24,02/22/20 18:30,0.79,5778f2824a114f6115dc74d432685d3336216017,buy,put,ocDAI
58f74abd11bee0a8736de5973d29661eaf21c5002e9d3a3039d3586d7bb46f7c,02/22/20 19:12,328.92,c3aae58ab81663872dd36d73613eb295b167f546,sell,put,ocDAI
9738fce71a1d5c5ada2a5ba79fca6aed7d665d7d637e93d2e967577155660555,02/22/20 20:20,2.95,5778f2824a114f6115dc74d432685d3336216017,buy,put,ocDAI
20e154f9e3f38fd4bc58c87b988563bd28a49a90224eedff83c4994fee0b524e,02/22/20 20:35,2.35,f4d9a2d0075e0f003410ae774456fbeeedd18c72,sell,put,ocDAI
b2078aa869e1dfacff13b8823d89aad23c4f7cf7dadb561cb6f60c36759d8d73,02/23/20 0:49,19.13,2a1530c4c41db0b0b2bb646cb5eb1a67b7158667,buy,put,ocDAI
b2078aa869e1dfacff13b8823d89aad23c4f7cf7dadb561cb6f60c36759d8d73,02/23/20 0:49,0.15,ba7c422e484b2cae9ac959c0f5f91cc1729a5a25,sell,put,ocDAI
e7e3fc879f0f842f141f154cdd3a19dc34fcc7b414d46739a0fbea94b76660fa,02/23/20 2:29,1.91,2a1530c4c41db0b0b2bb646cb5eb1a67b7158667,buy,put,ocDAI
e7e3fc879f0f842f141f154cdd3a19dc34fcc7b414d46739a0fbea94b76660fa,02/23/20 2:29,0.01,ba7c422e484b2cae9ac959c0f5f91cc1729a5a25,sell,put,ocDAI
f3b8154c43d8ec1be8fd28ea703af9145817acd131798ab61a8a50b167cf515e,02/23/20 2:42,19.04,2a1530c4c41db0b0b2bb646cb5eb1a67b7158667,buy,put,ocDAI
f3b8154c43d8ec1be8fd28ea703af9145817acd131798ab61a8a50b167cf515e,02/23/20 2:42,0.15,ba7c422e484b2cae9ac959c0f5f91cc1729a5a25,sell,put,ocDAI
63ed57c8eef336222663b28af158ff96ff7c2521541974c1538118cb30f9ba92,02/23/20 3:23,142.67,fd7e2d52693bf21d8eb840f8812051ee0747f120,buy,put,oCRV
a9c60bdde86c48cf0c9baf6867bb088ac22ecaf2820f62fe9b63ec95c967ba82,02/23/20 3:48,570.85,fd7e2d52693bf21d8eb840f8812051ee0747f120,buy,put,oCRV
7904f0f50aafc7de98b04a85664dcf41e84ce522c31cecd13bbd3e463619b1ee,02/23/20 4:01,714.51,fd7e2d52693bf21d8eb840f8812051ee0747f120,buy,put,oCRV
5883ad0cbaf5564d6edbe2c37fbcda26f9847e8e091c73f758de962b17e45099,02/23/20 5:16,531.75,2a1530c4c41db0b0b2bb646cb5eb1a67b7158667,sell,put,oCRV
ead0c018c323d9af185186346872f5153319aef15f1fb3a2c2a1607bce64d0f6,02/23/20 5:37,531.75,51a33a5bba82f8ebd0fe2192a25ca2e60b9dc32f,buy,put,oCRV
a4a72e4c4e261ee9c191f6be480c1bec27007bf348c7cc3d38e37094734d35f5,02/23/20 5:46,291.49,ffa22a4d4e77c1a09743a524ffd1a720ce46d208,buy,put,oCRV
a7b786cae00e3ccbdd8b10b8f651518e9221e00a45a58ff8b78fa30369a6ebe2,02/23/20 11:07,74.17,68575571e75d2cfa4222e0f8e7053f056eb91d6c,sell,put,oCRV
9d060c0485bfc9acccdc03448f65e5b3dc266b047433d2eeebd59264628e069a,02/23/20 12:31,20.98,9bbe56603d98cb53c787caec314257a8197479de,buy,put,ocDAI
b555f91d0c6c8ede7e92691c877749af70d48d5af1419a021fd20b4fc9247e64,02/23/20 13:12,18.48,9bbe56603d98cb53c787caec314257a8197479de,sell,put,oCRV
28683e2915e3d56e4b23994c6c68810080413ef1e949afd5dd46bb8bad4b7994,02/23/20 13:26,11.07,a2881a90bf33f03e7a3f803765cd2ed5c8928dfb,sell,put,oCRV
200ec0ed7d3e8b771c7623aeea3d9a629402d4af931200ae0c19cb2cb90becac,02/23/20 20:22,2665.01,84a4c55297f8c4d6a91cff1147f9a13b44928a5b,sell,put,oCRV
b6a7f6b9a11fb72c44873c57ccc38811d12b4791b8b5b44d9930e0ea3af2f5f4,02/23/20 22:58,3796.43,4a62550c1cbba43f5a7e751a7647eded3b4cb94d,sell,put,oCRV
3b1ca6937a5dd1102ab509f2c751ee698f2fe122e3c53554bb90dabac0dda94e,02/23/20 23:13,42.97,31fa3643f5cef78c1790d494d7e3f2a59e2ad0c4,sell,put,oCRV
7b400898a0ce2e0ec009ce2dc84d812b4f20265f68a534bb159fe45f43488ee2,02/23/20 23:15,3288.68,4a62550c1cbba43f5a7e751a7647eded3b4cb94d,sell,put,oCRV
569b69efd1497d44931d09b9df22b3194697a017b0f72e964c8cce6cd4506041,02/24/20 2:46,150.52,4e60be84870fe6ae350b563a121042396abe1eaf,buy,put,oCRV
2c129344b462aef6f83a915b38bbbe50689d65f4499e37f3feef81444a21ad63,02/24/20 2:59,150.52,4e60be84870fe6ae350b563a121042396abe1eaf,buy,put,oCRV
7c0d339496ac6356a1c68977b5ed4885e7e8bc77e5645445a308519194f24fc3,02/24/20 3:15,793.21,faf95953a36ed1e8f8426ab5b7eb53da246e3476,buy,put,oCRV
da278a1f3cdad0e10d2276d05a6c1cc4391f3c2a6a1c0e734ab1ac7050504b0b,02/24/20 3:17,150.52,4e60be84870fe6ae350b563a121042396abe1eaf,buy,put,oCRV
dad68e48dcd7cf14d3563dad6b37e3400b0af6be6bff9a6d787a6c9e72ec731f,02/24/20 3:19,150.00,f72ec7bfb2aa9170859d5e759943a96d30fce15e,buy,put,oCRV
b0cfcbcde9ffa5a4db28077f8d4329b5e2987592c2b69f111185b670b8ff2f49,02/24/20 3:23,1050.52,4e60be84870fe6ae350b563a121042396abe1eaf,buy,put,oCRV
8d58738312acf8bf827983aaedc0ade8a24afb9f6d9d255732fab46a0da76bc3,02/24/20 3:32,733.21,c155f9bd6b71e9f71d0236b689ad7c2c5d16febf,buy,put,oCRV
bbb5ea3cd78a673ba2a5395a55b77bb93734353c1059e2aa599a6c656f326129,02/24/20 3:56,980.46,076c95c6cd2eb823acc6347fdf5b3dd9b83511e4,buy,put,oCRV
d352bac31d1594944577e8030b2316445af552765d9fd0985575f871dc9eb8ad,02/24/20 4:01,1500.00,1bcfe4f499db23909a5ddc33d6e2d879531176ec,buy,put,oCRV
0838bd90c033db13a5a687b8632beed4cd6d229410e0edb94021d17029a49417,02/24/20 4:06,100.00,b258ad4125e84068f3a47fbbc4f6aced2bc148ec,sell,put,oCRV
c418bd263b1962c363736347ea5224c6d43fadbf45d6e62e477e842628c4a0ce,02/24/20 4:08,40.46,076c95c6cd2eb823acc6347fdf5b3dd9b83511e4,buy,put,oCRV
9ce6b48de0b4829387fa8c6ee1a362945e33c919bcabe70c8625ebfc4625a8ac,02/24/20 4:09,2250.00,1bcfe4f499db23909a5ddc33d6e2d879531176ec,buy,put,oCRV
15ff06c661320c3c0fc8ee1c9f1c5c49fce0388a965dd6b45cb94bfb7a4d2ece,02/24/20 5:30,97.29,267a3195ea57ad38e65993dbcb9fbebf8995621d,buy,put,oCRV
f931d57148747a4378b8e5a61299dcb1a4b829159638c528acb23146d4ed0f25,02/24/20 5:55,1500.00,591dcd4d2aff42bf629a9f06bb92541a254b5e3d,buy,put,oCRV
0824dda0541e4b67766311697cc0d566f50c58bf18b5ed8d46ce7d7131edf9db,02/24/20 6:04,89.95,97402249515994cc0d22092d3375033ad0ea438a,sell,put,oCRV
0824dda0541e4b67766311697cc0d566f50c58bf18b5ed8d46ce7d7131edf9db,02/24/20 6:04,1.10,97402249515994cc0d22092d3375033ad0ea438a,buy,put,oCRV
453b8793ad27eafcb233d27e583f43c0bd34d056e85b1bbd11712a17ae2378a6,02/24/20 6:05,1500.00,591dcd4d2aff42bf629a9f06bb92541a254b5e3d,buy,put,oCRV
cd9d4c7b1a71014c1ef0b2fb86c04caf39fe61d75551a4272d4040dc4d3fc7f2,02/24/20 6:17,100.00,b258ad4125e84068f3a47fbbc4f6aced2bc148ec,sell,put,oCRV
7e04869dcbfd1cc08d2712897edc3b46988d1a7d36a053f5170dc4553340b7b0,02/24/20 7:31,10000.00,591dcd4d2aff42bf629a9f06bb92541a254b5e3d,buy,put,oCRV
46dd9b0618422effb2ac59a5acd67819303f7d0246c767629d674a7559347851,02/24/20 8:22,2000.00,431e81e5dfb5a24541b5ff8762bdef3f32f96354,buy,put,oCRV
f8107f154e7b196783c60a25a11eda8632aec51a4820237e0dd37c85081a83b4,02/24/20 8:23,2000.00,431e81e5dfb5a24541b5ff8762bdef3f32f96354,buy,put,oCRV
15e83f8cc2fdccfd4440fa844385d7fed5237ba96b21a48994e5fff9a17e27b0,02/24/20 8:24,2000.00,431e81e5dfb5a24541b5ff8762bdef3f32f96354,buy,put,oCRV
aa9858b5eb4cdebbea04fce3ab7d741b7ba9a51a35e40c92b038bebe05e019bd,02/24/20 8:25,2000.00,431e81e5dfb5a24541b5ff8762bdef3f32f96354,buy,put,oCRV
28dae59c73c04462b61947e0a79fe6eefcd96b94d23d404ee7b34049664a877a,02/24/20 8:26,2300.00,431e81e5dfb5a24541b5ff8762bdef3f32f96354,buy,put,oCRV
1abff2bee14ab43326758d93e68f50063105cf468203fa3a06231dabee57f122,02/24/20 8:26,2000.00,431e81e5dfb5a24541b5ff8762bdef3f32f96354,buy,put,oCRV
df84993ce75adc572bfd33360e73a2f28d864e362f91dc7bb633f6fb42bb56fe,02/24/20 8:26,83.83,4316e3ad83ca2cf0ea5e3b25e3de2fa7f93cfe9c,sell,put,ocDAI
6b64d43b9e69f85a05f0ed74abd8fb33401e1914c3caa57369d285992a64211f,02/24/20 8:27,2300.00,431e81e5dfb5a24541b5ff8762bdef3f32f96354,buy,put,oCRV
5eef5ed08b961c1be1b29359b71a18df8202e9d9d01770955bd006c43fee3cb8,02/24/20 8:30,2300.00,431e81e5dfb5a24541b5ff8762bdef3f32f96354,buy,put,oCRV
e8f20dc5f6fc1ee4f99df70dee47d9634ee24ab6e114e3cb8a51c28a3ddead19,02/24/20 8:31,2300.00,431e81e5dfb5a24541b5ff8762bdef3f32f96354,buy,put,oCRV
a1d471c3e27233a471ef9dad8f2123106e38dcabb338bea6f8af5874edb41044,02/24/20 8:33,2300.00,431e81e5dfb5a24541b5ff8762bdef3f32f96354,buy,put,oCRV
ed9d08c2ea52c2006bf5f643f6bee80c8d548acc388b30ae9e9dec2442705c98,02/24/20 8:34,1442.50,fd7e2d52693bf21d8eb840f8812051ee0747f120,sell,put,oCRV
4b08c4eb8c5333d2d8026f1c6f32ada172ce2c8d4981400e6a5b3c96be3f3ea3,02/24/20 8:36,66.18,9bbe56603d98cb53c787caec314257a8197479de,sell,put,oCRV
b23871391eb5cf8a761698323b142293fb157f151f86a2d277032cca613c68c1,02/24/20 8:37,2300.00,431e81e5dfb5a24541b5ff8762bdef3f32f96354,buy,put,oCRV
808b918e03735469666ad8e9a46ed3e8a37cb73854f7807985d7cf403e427d47,02/24/20 8:42,89.09,263fc4d9eb6da1ed296ea6d189b41e546a188d8a,sell,put,oCRV
4202264153a37c066f762f6a52984950554c3c36f4e8eee8e8ece7021d6789c0,02/24/20 8:47,1500.00,1bcfe4f499db23909a5ddc33d6e2d879531176ec,sell,put,oCRV
b94215be29b86203c5da0af91010c83bca4e51b5d23f233161841b4edbcf5dba,02/24/20 8:55,10.00,240ddb16c5e4257505b0b6a7820314e483cd1715,sell,put,oCRV
c6c271acce5e2c22aae9c0bbac41efebbef5e4a3f0915a7c22890f86fece1360,02/24/20 8:58,2250.00,1bcfe4f499db23909a5ddc33d6e2d879531176ec,sell,put,oCRV
2c21ccb5eabf509e2ce847e865dde32715310ba4a8f9da2e36146587b4c3f104,02/24/20 9:55,100.00,b258ad4125e84068f3a47fbbc4f6aced2bc148ec,sell,put,oCRV
2d837e5e47359fa80087339dbc088bda378103b60166b0c25543eb2976c0666d,02/24/20 10:45,4745.64,97402249515994cc0d22092d3375033ad0ea438a,buy,put,ocDAI
2d837e5e47359fa80087339dbc088bda378103b60166b0c25543eb2976c0666d,02/24/20 10:45,763.11,97402249515994cc0d22092d3375033ad0ea438a,sell,put,ocDAI
07cfb14a0bef630092c9c8cdfc98b08edf14a6c79864a450b2d4ab06cbf964c4,02/24/20 13:01,26.39,9bbe56603d98cb53c787caec314257a8197479de,sell,put,ocDAI
fd3618da4c0f56b259f1c45602c43b4da08624cee6729b7ecd4b01e65b17e18d,02/24/20 13:18,30.73,9bbe56603d98cb53c787caec314257a8197479de,buy,put,ocDAI
e7e1c5d0ec209f0a9e6c5c480104a5392bbcaf83e3f1f9651ff208d91c2b3b7b,02/24/20 14:53,150.00,2a1530c4c41db0b0b2bb646cb5eb1a67b7158667,sell,put,oCRV
1d044d0906c9c0b0bc345ef1a43df044181369e828be15ed872540c05321ede5,02/24/20 18:02,98.71,5778f2824a114f6115dc74d432685d3336216017,buy,put,ocDAI
90c65effac5246a1b864b1bca956c2598fea741c09eb8173afc98ca7c3c547fa,02/25/20 1:14,11450.54,42dd6252b9be3dad03220e8f730c300564d741a8,buy,put,oCRV
69186db373b89124ae04b122cb8824705870c178bbd26b133b3a33a5530d79c6,02/25/20 1:57,1502.00,4e60be84870fe6ae350b563a121042396abe1eaf,sell,put,oCRV
c648c9669b2288e9b2fe53e6e9c1c0f50f6e811e2df7592f60f8dab76784eb64,02/25/20 3:15,3009.14,2a1530c4c41db0b0b2bb646cb5eb1a67b7158667,sell,put,oCRV
1a8423595052167f7b68e00cd7f0fcd3ba0edee5ee5a86a6e244df1edbef2987,02/25/20 3:25,5985.01,37f681a99945d513ee27146d47a256231e2af4c6,sell,put,oCRV
983e86862ed07ff55b775819483e47840d36116a723c35d04d75c6e4a96fb2fc,02/25/20 3:52,35.84,4316e3ad83ca2cf0ea5e3b25e3de2fa7f93cfe9c,buy,put,oCRV
245f1c27f0fc63ed7205b6483efecc14d86cc05d6caaa128fb1bf00053db8227,02/25/20 9:44,4445.76,cc588013b9e4683519ccc3403a68e21f2d1744e1,sell,put,oCRV
1eb833332b4d17765c70c8ee4d4b38ea2647e0d97dbef3384d647af8ad6472d5,02/25/20 11:24,1553.74,faf95953a36ed1e8f8426ab5b7eb53da246e3476,sell,put,oCRV
0283e9f77c31256746d654ba8996c758d10d948be8fdec3e0f428302456214db,02/25/20 11:33,1000.00,3195c3f94154364e897711e501e104f40d8e23fb,sell,put,oCRV
6a436a6b34b8a122eb3ab60e3750a425dc15c6b6cff10bf181ddccea39e1fd65,02/25/20 12:18,2600.00,431e81e5dfb5a24541b5ff8762bdef3f32f96354,buy,put,oCRV
34b0931feda8032b62c5ed442d8cebcd52111a841bb44ca17b47db595b1674cc,02/25/20 12:20,2600.00,431e81e5dfb5a24541b5ff8762bdef3f32f96354,buy,put,oCRV
f0d266850e02bcfbd213f0b7debd0a4574245c1519b4acdbd4e7251352718252,02/25/20 12:20,2600.00,431e81e5dfb5a24541b5ff8762bdef3f32f96354,buy,put,oCRV
ea9eb43f626f01c5235f70ec84986099cb2995c4168f78b38d16922a202e970d,02/25/20 12:22,2600.00,431e81e5dfb5a24541b5ff8762bdef3f32f96354,buy,put,oCRV
8a4d5bd0d39463f74ada7c4e5b27c597de572f442f0825c67a04c9d5fb17905b,02/25/20 12:23,611.47,431e81e5dfb5a24541b5ff8762bdef3f32f96354,buy,put,oCRV
40d116392c033747f583546c33e87798eb47de2cf022bbd88a238e59996ab99f,02/25/20 12:24,1000.00,3195c3f94154364e897711e501e104f40d8e23fb,sell,put,oCRV
dba998c5a18557678f981dce6315a7e2b7efbda4c7402095adcfb41e33009556,02/25/20 13:11,47.09,184dcb4e576df6e2dcf20b1111b2dab701fb377d,buy,put,oCRV
b07bbe2b88756822405e4aed6d4387b2221056511b176040de0dabfa0841b3ff,02/25/20 13:51,4903.74,cc588013b9e4683519ccc3403a68e21f2d1744e1,sell,put,oCRV
ad066c5079e6630f935cf2086bf61924af81ed0af800d6910f9a5256ad86dcd3,02/25/20 19:58,687.88,36a43344039e8d4341bc66ab3a97ef355fa9ed59,buy,put,ocDAI
b7383d3dd347c983209ec80ff256c83566cfec296dd027543824ff8f322bc9f7,02/25/20 19:58,100.00,28661edc713ca1e26a2bd0187568d651d590a893,sell,put,oCRV
6d6530aabc61924f25fe91b28e49b2b85451d484fae9be89d86d081ac6e4ce75,02/25/20 20:13,1028.83,076c95c6cd2eb823acc6347fdf5b3dd9b83511e4,sell,put,oCRV
6ddfadd63eb6a9c2043cd91bdab2e5c276bcb9ababe57721e5c1545ce372b5a9,02/25/20 21:11,410.72,280bf69d522bbcfb3aeb138c59d85a16e449057c,buy,put,oCRV
860de7d9c9942c6555d6b70a1dcad3395b441a9f6e6d7db324ddcf50ac507641,02/26/20 0:23,1426.41,5e0158553598b40ecc13a3b1f78ee96536e6d0da,sell,put,oCRV
389a8cfad218bd52eb23c1eabef95d2b75c6d74f040587535a5f56663a5b3ea2,02/26/20 1:30,129.16,5778f2824a114f6115dc74d432685d3336216017,buy,put,ocDAI
8f1ea1b6042f9b2f47d4e8964f384f4f1c2dc9aa35ddcb7c0a426de26eafb92c,02/26/20 1:31,0.98,5778f2824a114f6115dc74d432685d3336216017,buy,put,ocDAI
66fb973ea9c35ae9a4cd2d58f4d8083972a09f46b5a2f7315b71016a75d28211,02/26/20 4:09,83.99,263fc4d9eb6da1ed296ea6d189b41e546a188d8a,buy,put,oCRV
15699f22bf573aa820a30e0e2c2adde3ecfe01e821eba790ac8d00d24d7651ba,02/26/20 4:20,17.63,263fc4d9eb6da1ed296ea6d189b41e546a188d8a,sell,put,ocDAI
03808f7c2802c351ef6690ed7281d919928025941628f4bb0c7eb6f8396bcefa,02/26/20 7:45,0.21,5778f2824a114f6115dc74d432685d3336216017,buy,put,ocDAI
d688df35b461213e0b0cc3dc2de60f5698121a61a9429fa9e02639cd8395c19d,02/26/20 10:06,954.07,9bbe56603d98cb53c787caec314257a8197479de,sell,put,oCRV
560235f7ac92d802155990cd44792a926227d7fb1894aa2bf18fd6f9e3a3b908,02/26/20 12:45,0.99,263fc4d9eb6da1ed296ea6d189b41e546a188d8a,sell,put,ocDAI
f3bd72f7f4e2c7106f422f2bb0053d11dd7796b7aff36c2c60ec4a9901377532,02/26/20 13:05,1.42,5778f2824a114f6115dc74d432685d3336216017,buy,put,ocDAI
7507a4eee9d006bb96abaf7e0dd006f2fe40ed3df25c9d4bc5d509a2c41a837e,02/26/20 16:30,0.02,2d407ddb06311396fe14d4b49da5f0471447d45c,buy,put,ocDAI
b8cbf8f17574b231531940388c8bcc594a6af894dfcdbd88e655e68f35318057,02/26/20 16:33,7.84,5778f2824a114f6115dc74d432685d3336216017,buy,put,ocDAI
74f7ab01bcd4db6bc0ab7a6519349aa27ca284cdce26e71e92930b8d80684137,02/26/20 16:35,15.92,4e60be84870fe6ae350b563a121042396abe1eaf,buy,put,ocDAI
101d8a086e59f66b3bed09eaaa827758b8ba299dd0d3ca6ec65da1230ecf8467,02/26/20 17:21,15.90,9e68b67660c223b3e0634d851f5df821e0e17d84,buy,put,ocDAI
6e464e789562714d51143e0a01f0dd901820bedf411413003be9f3ae7836d9db,02/26/20 17:35,1604.00,4e60be84870fe6ae350b563a121042396abe1eaf,sell,put,oCRV
9a7f61749ed9f80437b2377ef524e9caf7acdd4c9f1b16480100b5c123aef105,02/26/20 23:26,128.61,bbf511d2232dfc6d22213b5a02b27139b1ea2fef,buy,put,ocUSDC
18c4f3a628979434ef60632b4f004194f6edb1aa68901f82d9ce28fff35a8629,02/27/20 1:23,500.00,1bcfe4f499db23909a5ddc33d6e2d879531176ec,sell,put,oCRV
df29dbd233ea4b657749391729bfafbc3ad5d63674fd9d35cb196ead2b41441d,02/27/20 2:36,1.79,263fc4d9eb6da1ed296ea6d189b41e546a188d8a,sell,put,ocDAI
247789dc5ed280d214fae841eee6033e15d329f634dc1cb5a03ba17c8494385a,02/27/20 4:45,19.73,5778f2824a114f6115dc74d432685d3336216017,buy,put,ocDAI
9fd7bad8564b42725f1335337f85c6eb0060739b54f2f18d65f1b7e9c9740fe1,02/27/20 8:53,100.00,94692b042a0e36671952ff0b71e43d6e0d06845a,buy,put,oCRV
e93139616ef0593e51b1b89ced884cd7f7cc6fecb8e59ed7e9fb53d36fae4cf3,02/27/20 8:58,397.98,94692b042a0e36671952ff0b71e43d6e0d06845a,buy,put,oCRV
c6d931f5466685f230da8a1e2b443824af53d1e20feba0104f843ed9337d7dd5,02/27/20 9:40,80.00,28661edc713ca1e26a2bd0187568d651d590a893,buy,put,oCRV
9e0606e99afbeed2b9fab1b97d01feb96ae74de86fedcfde0f6f19327932087f,02/27/20 15:28,100.00,d986005d25bfdb3fd216e58f5b9a09677832e6cd,sell,put,ocDAI
491335576784567a0ae519969c3f4f83e8dce487852d3b4c9eef877f5ae6e038,02/27/20 16:33,0.10,5778f2824a114f6115dc74d432685d3336216017,sell,put,ocDAI
18d557e4cb41dabda66cc36f75b32b9ba9779de90c3b3cbb8108b8bfd403e48a,02/27/20 17:56,124.16,5632cf9a1b4ac936a3c6d3d66eb75c0344c61c2d,buy,put,oCRV
f2ebce4590b3d366359d737cc617fe22a657eebaa4983ca0b9b90b48eec3b070,02/27/20 19:27,0.11,5778f2824a114f6115dc74d432685d3336216017,sell,put,ocDAI
8c48554595ef64d9bf9a05287ab93606a108ce75168f535e506099dab3208823,02/27/20 20:12,2998.00,4316e3ad83ca2cf0ea5e3b25e3de2fa7f93cfe9c,sell,put,ocDAI
be01d35964399230c4a33efce4a0b4972249445cfcba18ebace962e51b4985b9,02/27/20 23:15,2.84,263fc4d9eb6da1ed296ea6d189b41e546a188d8a,buy,put,ocDAI
8aaa7a4c358a278af566ae71b6ea116dff65242bf231eabbcf0a6be440430107,02/28/20 1:50,7.94,8183866223445441b6fb9206b9f0b583410977e6,buy,put,oCRV
50edefbc7b4b44463496ed76474179ed6311e79e6ef87992222e896e44d49417,02/28/20 2:01,141.35,9bbe56603d98cb53c787caec314257a8197479de,buy,put,ocDAI
a63f8c0c1d95bb09446254369313f37799a6bb0169c11c869b2a8b33ab041158,02/28/20 2:21,1.97,5778f2824a114f6115dc74d432685d3336216017,buy,put,ocUSDC
2a03750f296fd95443b59b92356b0d2dfd989868909fc62738e2c826a1d7ec9d,02/28/20 2:56,0.01,5778f2824a114f6115dc74d432685d3336216017,buy,put,ocUSDC
48a27419b66663a0bf83014790583025cfbf61df9796de05456624ace7f64926,02/28/20 9:38,58.14,5cdc4f8b2e8f9dc4ea31d0915fa454a552cbecd1,buy,put,ocDAI
3ed64be0ac2d3cc2ffae6ca063ac156b9b703f91ccc0b9ced319602e61765b34,02/28/20 12:04,21.46,5778f2824a114f6115dc74d432685d3336216017,buy,put,ocUSDC
890f7605c1d56a56c9089455c27034512ea8de58061697f0135ef087f446d0af,02/28/20 13:55,39.91,263fc4d9eb6da1ed296ea6d189b41e546a188d8a,sell,put,ocDAI
79875341d613c354adc575054fb25c1601158e085392e90c362335cf6a15f05f,02/28/20 15:24,0.11,5778f2824a114f6115dc74d432685d3336216017,sell,put,ocDAI
dee5199adb2281342faf0dfcf9cb602ee9a8f9d2a8c3b777863c4eef0b92f606,02/28/20 15:26,0.11,5778f2824a114f6115dc74d432685d3336216017,sell,put,ocDAI
3dd6d55c20ac4fe85ab67b0601b31934c41008a0816e79178def906ffd3f7ca8,02/28/20 15:30,0.11,5778f2824a114f6115dc74d432685d3336216017,sell,put,ocDAI
a33667b2fd69bc6e03d03f10feb48ccb9e16708beac0c825d92bc781264bd98d,02/28/20 17:12,2000.00,3195c3f94154364e897711e501e104f40d8e23fb,buy,put,oCRV
3855ab99634016a74202e6bdc47df4fcbc0be3c5c5008f466a52004cb811c587,02/28/20 17:44,200.00,d986005d25bfdb3fd216e58f5b9a09677832e6cd,sell,put,ocDAI
8d6c2a1624519d8efb9e0f1e13af4229901ad1f6bf1c835cd3f6e8666c111e8d,02/28/20 20:07,135.78,5632cf9a1b4ac936a3c6d3d66eb75c0344c61c2d,sell,put,oCRV
6fc8c7a31ea8aac288efbe88586cc2e34aa4b282157e3e0e1c530babe6fc7f28,02/28/20 20:26,899.97,fe32a37f15ee4a4b59715530e5817d1322b9df80,buy,put,ocDAI
